replicate,arm,site,alpha,n_target,reason,certified,tau,coverage,n_answered,answered_err_rate,hard,numbedscategory,teachingstatus,region,aps_coverage,apv_coverage
12,apache-complete,hosp-438,0.1,148,bbse:bbse-misspecified,True,0.83,0.8446,125,0.016,False,,f,South,1.0,1.0
12,apache-complete,hosp-439,0.05,284,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
12,apache-complete,hosp-439,0.1,284,bbse:failsafe,True,0.83,0.8099,230,0.1174,False,100 - 249,f,South,1.0,1.0
12,apache-complete,hosp-452,0.05,709,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,1.0,1.0
12,apache-complete,hosp-452,0.1,709,bbse:failsafe,True,0.83,0.7447,528,0.0739,False,,f,Midwest,1.0,1.0
13,apache-complete,hosp-60,0.05,233,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-60,0.1,233,bbse:bbse-misspecified,True,0.83,0.9185,214,0.0327,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-68,0.05,346,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-68,0.1,346,bbse:bbse-misspecified,True,0.83,0.922,319,0.0125,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-71,0.05,435,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-71,0.1,435,bbse:bbse-misspecified,True,0.83,0.8851,385,0.0156,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-84,0.05,38,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-84,0.1,38,bbse:bbse-misspecified,True,0.83,0.7895,30,0.0,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-122,0.05,2534,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,1.0,1.0
13,apache-complete,hosp-122,0.1,2534,bbse:failsafe,True,0.83,0.8769,2222,0.0563,False,>= 500,f,South,1.0,1.0
13,apache-complete,hosp-138,0.05,152,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-138,0.1,152,bbse:bbse-misspecified,True,0.83,0.9737,148,0.0,False,<100,f,Midwest,1.0,1.0
13,apache-complete,hosp-164,0.05,109,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-164,0.1,109,bbse:bbse-misspecified,True,0.83,0.9266,101,0.0594,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-264,0.05,4334,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,1.0,1.0
13,apache-complete,hosp-264,0.1,4334,bbse:failsafe,True,0.83,0.8512,3689,0.0426,False,>= 500,t,Midwest,1.0,1.0
13,apache-complete,hosp-272,0.05,984,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-272,0.1,984,bbse:bbse-misspecified,True,0.83,0.9309,916,0.0306,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-282,0.05,771,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-282,0.1,771,bbse:bbse-misspecified,True,0.83,0.8949,690,0.0232,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-310,0.05,465,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-310,0.1,465,bbse:bbse-misspecified,True,0.83,0.8903,414,0.0169,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-338,0.05,3424,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,Midwest,1.0,1.0
13,apache-complete,hosp-338,0.1,3424,bbse:failsafe,True,0.83,0.8624,2953,0.0339,False,>= 500,f,Midwest,1.0,1.0
13,apache-complete,hosp-351,0.05,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
13,apache-complete,hosp-351,0.1,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
13,apache-complete,hosp-358,0.05,284,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-358,0.1,284,bbse:bbse-misspecified,True,0.83,0.8908,253,0.0435,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-360,0.05,202,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-360,0.1,202,bbse:bbse-misspecified,True,0.83,0.8762,177,0.0847,False,100 - 249,f,Midwest,1.0,1.0
13,apache-complete,hosp-365,0.05,1241,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,t,Midwest,1.0,1.0
13,apache-complete,hosp-365,0.1,1241,bbse:bbse-misspecified,True,0.83,0.9122,1132,0.0186,False,,t,Midwest,1.0,1.0
13,apache-complete,hosp-384,0.05,808,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
13,apache-complete,hosp-384,0.1,808,bbse:failsafe,True,0.83,0.8812,712,0.0604,False,250 - 499,f,West,1.0,1.0
13,apache-complete,hosp-396,0.05,542,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
13,apache-complete,hosp-396,0.1,542,bbse:failsafe,True,0.83,0.8137,441,0.034,False,100 - 249,f,West,1.0,1.0
13,apache-complete,hosp-402,0.05,375,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-402,0.1,375,bbse:bbse-misspecified,True,0.83,0.8933,335,0.0299,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-403,0.05,818,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,1.0,1.0
13,apache-complete,hosp-403,0.1,818,bbse:bbse-misspecified,True,0.83,0.9071,742,0.0512,False,250 - 499,f,West,1.0,1.0
13,apache-complete,hosp-412,0.05,190,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-412,0.1,190,bbse:failsafe,True,0.83,0.7421,141,0.0284,False,<100,f,West,1.0,1.0
13,apache-complete,hosp-424,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,1.0,1.0
13,apache-complete,hosp-424,0.1,355,bbse:bbse-misspecified,True,0.83,0.938,333,0.021,False,<100,f,Northeast,1.0,1.0
13,apache-complete,hosp-429,0.05,238,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,1.0,1.0
13,apache-complete,hosp-429,0.1,238,bbse:failsafe,True,0.83,0.7899,188,0.0426,False,,f,South,1.0,1.0
13,apache-complete,hosp-439,0.05,284,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
13,apache-complete,hosp-439,0.1,284,bbse:bbse-misspecified,True,0.83,0.8415,239,0.1213,False,100 - 249,f,South,1.0,1.0
14,apache-complete,hosp-59,0.05,409,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-59,0.1,409,bbse:bbse-misspecified,True,0.89,0.8875,363,0.011,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-90,0.05,11,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-90,0.1,11,bbse:bbse-misspecified,True,0.89,0.8182,9,0.1111,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-108,0.05,312,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,1.0,1.0
14,apache-complete,hosp-108,0.1,312,bbse:bbse-misspecified,True,0.89,0.8814,275,0.04,False,250 - 499,f,Midwest,1.0,1.0
14,apache-complete,hosp-136,0.05,2,pool-too-small,False,,,0,,False,<100,f,South,1.0,1.0
14,apache-complete,hosp-136,0.1,2,pool-too-small,False,,,0,,False,<100,f,South,1.0,1.0
14,apache-complete,hosp-142,0.05,1251,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,1.0,1.0
14,apache-complete,hosp-142,0.1,1251,bbse:failsafe,True,0.89,0.7802,976,0.0553,False,>= 500,f,South,1.0,1.0
14,apache-complete,hosp-175,0.05,270,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
14,apache-complete,hosp-175,0.1,270,bbse:failsafe,True,0.89,0.8333,225,0.0356,False,100 - 249,f,West,1.0,1.0
14,apache-complete,hosp-184,0.05,741,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
14,apache-complete,hosp-184,0.1,741,bbse:failsafe,True,0.89,0.7126,528,0.036,False,250 - 499,f,South,1.0,1.0
14,apache-complete,hosp-197,0.05,1498,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,1.0,1.0
14,apache-complete,hosp-197,0.1,1498,bbse:failsafe,True,0.89,0.8785,1316,0.0319,False,,f,South,1.0,1.0
14,apache-complete,hosp-202,0.05,758,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Northeast,1.0,1.0
14,apache-complete,hosp-202,0.1,758,bbse:failsafe,True,0.89,0.7718,585,0.0325,False,100 - 249,f,Northeast,1.0,1.0
14,apache-complete,hosp-217,0.05,954,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
14,apache-complete,hosp-217,0.1,954,bbse:failsafe,True,0.89,0.6321,603,0.0249,False,250 - 499,f,South,1.0,1.0
14,apache-complete,hosp-243,0.05,2403,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,1.0,1.0
14,apache-complete,hosp-243,0.1,2403,bbse:failsafe,True,0.89,0.7749,1862,0.0322,False,>= 500,f,South,1.0,1.0
14,apache-complete,hosp-248,0.05,1496,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
14,apache-complete,hosp-248,0.1,1496,bbse:bbse-misspecified,True,0.89,0.8636,1292,0.0364,False,100 - 249,f,Midwest,1.0,1.0
14,apache-complete,hosp-265,0.05,6,pool-too-small,False,,,0,,False,,f,Midwest,1.0,1.0
14,apache-complete,hosp-265,0.1,6,pool-too-small,False,,,0,,False,,f,Midwest,1.0,1.0
14,apache-complete,hosp-283,0.05,1683,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,1.0,1.0
14,apache-complete,hosp-283,0.1,1683,bbse:failsafe,True,0.89,0.8247,1388,0.0353,False,250 - 499,f,Midwest,1.0,1.0
14,apache-complete,hosp-303,0.05,130,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,1.0,1.0
14,apache-complete,hosp-303,0.1,130,bbse:failsafe,True,0.89,0.7308,95,0.0,False,,f,,1.0,1.0
14,apache-complete,hosp-328,0.05,194,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-328,0.1,194,bbse:bbse-misspecified,True,0.89,0.9227,179,0.0056,False,<100,f,Midwest,1.0,1.0
14,apache-complete,hosp-331,0.05,996,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,1.0,1.0
14,apache-complete,hosp-331,0.1,996,bbse:failsafe,True,0.89,0.8474,844,0.0213,False,,f,,1.0,1.0
14,apache-complete,hosp-351,0.05,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
14,apache-complete,hosp-351,0.1,2,pool-too-small,False,,,0,,False,,f,,1.0,1.0
14,apache-complete,hosp-390,0.05,895,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,1.0,1.0
14,apache-complete,hosp-390,0.1,895,bbse:failsafe,True,0.89,0.7989,715,0.0406,False,250 - 499,f,,1.0,1.0
14,apache-complete,hosp-412,0.05,190,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,West,1.0,1.0
14,apache-complete,hosp-412,0.1,190,bbse:failsafe,True,0.89,0.7368,140,0.0286,False,<100,f,West,1.0,1.0
14,apache-complete,hosp-423,0.05,133,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,1.0,1.0
14,apache-complete,hosp-423,0.1,133,bbse:bbse-misspecified,True,0.89,0.782,104,0.0385,False,<100,f,Northeast,1.0,1.0
14,apache-complete,hosp-424,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,1.0,1.0
14,apache-complete,hosp-424,0.1,355,bbse:bbse-misspecified,True,0.89,0.8592,305,0.0098,False,<100,f,Northeast,1.0,1.0
14,apache-complete,hosp-436,0.05,275,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
14,apache-complete,hosp-436,0.1,275,bbse:bbse-misspecified,True,0.89,0.8182,225,0.0311,False,100 - 249,f,South,1.0,1.0
14,apache-complete,hosp-443,0.05,2992,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,South,1.0,1.0
14,apache-complete,hosp-443,0.1,2992,bbse:failsafe,True,0.89,0.8346,2497,0.0549,False,>= 500,t,South,1.0,1.0
15,apache-complete,hosp-66,0.05,722,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-66,0.1,722,bbse:bbse-misspecified,True,0.87,0.8463,611,0.0229,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-67,0.05,280,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,1.0,1.0
15,apache-complete,hosp-67,0.1,280,bbse:failsafe,True,0.87,0.7893,221,0.0181,False,,f,Midwest,1.0,1.0
15,apache-complete,hosp-91,0.05,12,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
15,apache-complete,hosp-91,0.1,12,bbse:bbse-misspecified,True,0.87,0.5833,7,0.2857,False,,f,Midwest,1.0,1.0
15,apache-complete,hosp-123,0.05,110,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-123,0.1,110,bbse:bbse-misspecified,True,0.87,0.7909,87,0.0575,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-141,0.05,1263,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-141,0.1,1263,bbse:failsafe,True,0.87,0.8282,1046,0.0296,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-143,0.05,640,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,1.0,1.0
15,apache-complete,hosp-143,0.1,640,bbse:failsafe,True,0.87,0.8844,566,0.03,False,250 - 499,f,,1.0,1.0
15,apache-complete,hosp-175,0.05,270,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
15,apache-complete,hosp-175,0.1,270,bbse:failsafe,True,0.87,0.8556,231,0.0346,False,100 - 249,f,West,1.0,1.0
15,apache-complete,hosp-180,0.05,351,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-180,0.1,351,bbse:failsafe,True,0.87,0.7664,269,0.0074,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-183,0.05,1258,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,1.0,1.0
15,apache-complete,hosp-183,0.1,1258,bbse:failsafe,True,0.87,0.7305,919,0.0403,False,>= 500,f,South,1.0,1.0
15,apache-complete,hosp-188,0.05,2913,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,South,1.0,1.0
15,apache-complete,hosp-188,0.1,2913,bbse:failsafe,True,0.87,0.7844,2285,0.0381,False,>= 500,t,South,1.0,1.0
15,apache-complete,hosp-197,0.05,1498,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,1.0,1.0
15,apache-complete,hosp-197,0.1,1498,bbse:failsafe,True,0.87,0.8498,1273,0.0259,False,,f,South,1.0,1.0
15,apache-complete,hosp-224,0.05,445,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-224,0.1,445,bbse:failsafe,True,0.87,0.6382,284,0.0387,False,100 - 249,f,South,1.0,1.0
15,apache-complete,hosp-251,0.05,278,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
15,apache-complete,hosp-251,0.1,278,bbse:bbse-misspecified,True,0.87,0.8022,223,0.009,False,<100,f,Midwest,1.0,1.0
15,apache-complete,hosp-259,0.05,502,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,t,Midwest,1.0,1.0
15,apache-complete,hosp-259,0.1,502,bbse:failsafe,True,0.87,0.6036,303,0.0561,False,250 - 499,t,Midwest,1.0,1.0
15,apache-complete,hosp-262,0.05,154,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
15,apache-complete,hosp-262,0.1,154,bbse:bbse-misspecified,True,0.87,0.8701,134,0.0448,False,<100,f,Midwest,1.0,1.0
15,apache-complete,hosp-264,0.05,4334,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,1.0,1.0
15,apache-complete,hosp-264,0.1,4334,bbse:failsafe,True,0.87,0.7663,3321,0.0322,False,>= 500,t,Midwest,1.0,1.0
15,apache-complete,hosp-272,0.05,984,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-272,0.1,984,bbse:bbse-misspecified,True,0.87,0.8801,866,0.0266,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-281,0.05,2033,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,1.0,1.0
15,apache-complete,hosp-281,0.1,2033,bbse:failsafe,True,0.87,0.8219,1671,0.0329,False,250 - 499,f,Midwest,1.0,1.0
15,apache-complete,hosp-307,0.05,1552,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-307,0.1,1552,bbse:failsafe,True,0.87,0.7977,1238,0.0396,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-345,0.05,1568,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-345,0.1,1568,bbse:failsafe,True,0.87,0.8673,1360,0.0316,False,250 - 499,f,South,1.0,1.0
15,apache-complete,hosp-358,0.05,284,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-358,0.1,284,bbse:bbse-misspecified,True,0.87,0.8345,237,0.038,False,100 - 249,f,Midwest,1.0,1.0
15,apache-complete,hosp-403,0.05,818,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,1.0,1.0
15,apache-complete,hosp-403,0.1,818,bbse:bbse-misspecified,True,0.87,0.8545,699,0.0443,False,250 - 499,f,West,1.0,1.0
15,apache-complete,hosp-407,0.05,267,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,West,1.0,1.0
15,apache-complete,hosp-407,0.1,267,bbse:bbse-misspecified,True,0.87,0.8427,225,0.0222,False,100 - 249,f,West,1.0,1.0
15,apache-complete,hosp-429,0.05,238,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,1.0,1.0
15,apache-complete,hosp-429,0.1,238,bbse:failsafe,True,0.87,0.6513,155,0.0323,False,,f,South,1.0,1.0
16,apache-complete,hosp-60,0.05,233,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
16,apache-complete,hosp-60,0.1,233,bbse:bbse-misspecified,True,0.85,0.8584,200,0.03,False,<100,f,Midwest,1.0,1.0
16,apache-complete,hosp-66,0.05,722,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-66,0.1,722,bbse:bbse-misspecified,True,0.85,0.8421,608,0.0197,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-79,0.05,1161,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,Midwest,1.0,1.0
16,apache-complete,hosp-79,0.1,1161,bbse:failsafe,True,0.85,0.7175,833,0.048,False,>= 500,f,Midwest,1.0,1.0
16,apache-complete,hosp-83,0.05,49,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
16,apache-complete,hosp-83,0.1,49,bbse:bbse-misspecified,True,0.85,0.7755,38,0.0526,False,,f,,1.0,1.0
16,apache-complete,hosp-102,0.05,27,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
16,apache-complete,hosp-102,0.1,27,bbse:bbse-misspecified,True,0.85,0.5926,16,0.0,False,,f,,1.0,1.0
16,apache-complete,hosp-133,0.05,194,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,South,1.0,1.0
16,apache-complete,hosp-133,0.1,194,bbse:bbse-misspecified,True,0.85,0.9175,178,0.0112,False,,f,South,1.0,1.0
16,apache-complete,hosp-140,0.05,502,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,t,South,1.0,1.0
16,apache-complete,hosp-140,0.1,502,bbse:failsafe,True,0.85,0.8347,419,0.043,False,100 - 249,t,South,1.0,1.0
16,apache-complete,hosp-182,0.05,263,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
16,apache-complete,hosp-182,0.1,263,bbse:bbse-misspecified,True,0.85,0.7909,208,0.0288,False,100 - 249,f,South,1.0,1.0
16,apache-complete,hosp-201,0.05,87,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,1.0,1.0
16,apache-complete,hosp-201,0.1,87,bbse:bbse-misspecified,True,0.85,0.8506,74,0.0135,False,100 - 249,f,,1.0,1.0
16,apache-complete,hosp-202,0.05,758,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Northeast,1.0,1.0
16,apache-complete,hosp-202,0.1,758,bbse:failsafe,True,0.85,0.8232,624,0.0337,False,100 - 249,f,Northeast,1.0,1.0
16,apache-complete,hosp-215,0.05,589,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,t,South,1.0,1.0
16,apache-complete,hosp-215,0.1,589,bbse:failsafe,True,0.85,0.7317,431,0.0162,False,100 - 249,t,South,1.0,1.0
16,apache-complete,hosp-256,0.05,564,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-256,0.1,564,bbse:bbse-misspecified,True,0.85,0.8706,491,0.0285,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-283,0.05,1683,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,1.0,1.0
16,apache-complete,hosp-283,0.1,1683,bbse:failsafe,True,0.85,0.7784,1310,0.029,False,250 - 499,f,Midwest,1.0,1.0
16,apache-complete,hosp-301,0.05,897,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
16,apache-complete,hosp-301,0.1,897,bbse:failsafe,True,0.85,0.8696,780,0.0269,False,100 - 249,f,South,1.0,1.0
16,apache-complete,hosp-310,0.05,465,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-310,0.1,465,bbse:bbse-misspecified,True,0.85,0.871,405,0.0173,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-364,0.05,258,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-364,0.1,258,bbse:bbse-misspecified,True,0.85,0.876,226,0.0442,False,100 - 249,f,Midwest,1.0,1.0
16,apache-complete,hosp-386,0.05,406,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
16,apache-complete,hosp-386,0.1,406,bbse:failsafe,True,0.85,0.7759,315,0.0508,False,100 - 249,f,West,1.0,1.0
16,apache-complete,hosp-398,0.05,288,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
16,apache-complete,hosp-398,0.1,288,bbse:bbse-misspecified,True,0.85,0.8125,234,0.0556,False,<100,f,West,1.0,1.0
16,apache-complete,hosp-416,0.05,1608,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,>= 500,t,Midwest,1.0,1.0
16,apache-complete,hosp-416,0.1,1608,bbse:bbse-misspecified,True,0.85,0.8588,1381,0.0232,False,>= 500,t,Midwest,1.0,1.0
16,apache-complete,hosp-424,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,1.0,1.0
16,apache-complete,hosp-424,0.1,355,bbse:bbse-misspecified,True,0.85,0.9042,321,0.0187,False,<100,f,Northeast,1.0,1.0
16,apache-complete,hosp-425,0.05,184,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Northeast,1.0,1.0
16,apache-complete,hosp-425,0.1,184,bbse:bbse-misspecified,True,0.85,0.9076,167,0.0299,False,100 - 249,f,Northeast,1.0,1.0
16,apache-complete,hosp-429,0.05,238,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,1.0,1.0
16,apache-complete,hosp-429,0.1,238,bbse:failsafe,True,0.85,0.6849,163,0.0368,False,,f,South,1.0,1.0
16,apache-complete,hosp-437,0.05,48,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
16,apache-complete,hosp-437,0.1,48,bbse:bbse-misspecified,True,0.85,0.7917,38,0.0789,False,<100,f,South,1.0,1.0
16,apache-complete,hosp-444,0.05,1210,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
16,apache-complete,hosp-444,0.1,1210,bbse:bbse-misspecified,True,0.85,0.9083,1099,0.0355,False,,f,Midwest,1.0,1.0
17,apache-complete,hosp-58,0.05,200,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-58,0.1,200,bbse:bbse-misspecified,True,0.85,0.84,168,0.0179,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-84,0.05,38,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-84,0.1,38,bbse:bbse-misspecified,True,0.85,0.7632,29,0.0345,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-95,0.05,227,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-95,0.1,227,bbse:bbse-misspecified,True,0.85,0.9251,210,0.0095,False,100 - 249,f,Midwest,1.0,1.0
17,apache-complete,hosp-138,0.05,152,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-138,0.1,152,bbse:bbse-misspecified,True,0.85,0.9671,147,0.0,False,<100,f,Midwest,1.0,1.0
17,apache-complete,hosp-140,0.05,502,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,t,South,1.0,1.0
