n_sites,draw,alpha,certified,tau,coverage,n_answered,answered_err_rate,hard,decline_reason
150,31,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,31,0.1,True,0.67,0.9469964664310954,268,0.03731343283582089,False,
150,32,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,32,0.1,True,0.73,0.9283819628647215,1050,0.02857142857142857,False,
150,33,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,33,0.1,True,0.63,0.9660194174757282,398,0.04522613065326633,False,
150,34,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,34,0.1,True,0.67,0.9446153846153846,2456,0.03745928338762215,False,
150,35,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,35,0.1,True,0.71,0.9595375722543352,332,0.04216867469879518,False,
150,36,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,36,0.1,True,0.6900000000000001,0.9331210191082803,293,0.07849829351535836,False,
150,37,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,37,0.1,True,0.73,0.9059040590405905,491,0.06109979633401222,False,
150,38,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,38,0.1,True,0.71,0.9223744292237442,202,0.019801980198019802,False,
150,39,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,39,0.1,True,0.67,0.9422382671480144,261,0.02681992337164751,False,
150,40,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,40,0.1,True,0.6900000000000001,0.9405594405594405,269,0.03345724907063197,False,
150,41,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,41,0.1,True,0.71,0.9733606557377049,475,0.031578947368421054,False,
150,42,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,42,0.1,True,0.71,0.9310344827586207,108,0.037037037037037035,False,
150,43,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,43,0.1,True,0.73,0.9016393442622951,110,0.045454545454545456,False,
150,44,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,44,0.1,True,0.67,0.9402173913043478,519,0.05202312138728324,False,
150,45,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,45,0.1,True,0.6900000000000001,0.9135802469135802,74,0.04054054054054054,False,
150,46,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,46,0.1,True,0.65,0.8875,71,0.09859154929577464,False,
150,47,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,47,0.1,True,0.67,0.9600855310049893,1347,0.0334075723830735,False,
150,48,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,48,0.1,True,0.67,0.9374433363553943,1034,0.041586073500967116,False,
150,49,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,49,0.1,True,0.73,0.9318181818181818,246,0.044715447154471545,False,
150,50,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,50,0.1,True,0.77,0.8872901678657075,370,0.04864864864864865,False,
150,51,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,51,0.1,True,0.6900000000000001,0.9526184538653366,382,0.01832460732984293,False,
150,52,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,52,0.1,True,0.6900000000000001,0.9082125603864735,188,0.0851063829787234,False,
150,53,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,53,0.1,True,0.67,0.9096774193548387,141,0.0425531914893617,False,
150,54,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,54,0.1,True,0.77,0.9215686274509803,94,0.031914893617021274,False,
150,55,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,55,0.1,True,0.6900000000000001,0.9244604316546763,514,0.054474708171206226,False,
150,56,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,56,0.1,True,0.71,0.8892215568862275,297,0.09090909090909091,False,
150,57,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,57,0.1,True,0.63,0.9466019417475728,390,0.046153846153846156,False,
150,58,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,58,0.1,True,0.6900000000000001,0.9464411557434813,1343,0.016381236038719285,False,
150,59,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,59,0.1,True,0.71,0.9385045422781272,1343,0.034996276991809384,False,
150,60,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,60,0.1,True,0.65,0.9566360052562418,728,0.027472527472527472,False,
150,61,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,61,0.1,True,0.63,0.9361702127659575,836,0.0861244019138756,False,
150,62,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,62,0.1,True,0.63,0.9670079635949943,3400,0.027647058823529413,False,
150,63,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,63,0.1,True,0.67,0.9583333333333334,1058,0.031190926275992438,False,
150,64,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,64,0.1,True,0.65,0.9333333333333333,42,0.023809523809523808,False,
150,65,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,65,0.1,True,0.65,0.9377777777777778,211,0.04739336492890995,False,
150,66,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,66,0.1,True,0.71,0.9368231046931408,519,0.04238921001926782,False,
150,67,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,67,0.1,True,0.6900000000000001,0.9776119402985075,131,0.03816793893129771,False,
150,68,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,68,0.1,True,0.6900000000000001,0.9433070866141732,599,0.025041736227045076,False,
150,69,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,69,0.1,True,0.71,0.92,115,0.02608695652173913,False,
150,70,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,70,0.1,True,0.65,0.9800995024875622,197,0.06598984771573604,False,
150,71,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,71,0.1,True,0.63,0.9639126305792972,1015,0.0374384236453202,False,
150,72,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,72,0.1,True,0.71,0.9316987740805605,1064,0.042293233082706765,False,
150,73,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,73,0.1,True,0.63,0.967741935483871,90,0.022222222222222223,False,
150,74,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,74,0.1,True,0.5900000000000001,0.9687158171078538,4428,0.06074977416440831,False,
150,75,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,75,0.1,True,0.77,0.9130434782608695,399,0.03007518796992481,False,
150,76,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,76,0.1,True,0.71,0.9421422986708365,1205,0.025726141078838173,False,
150,77,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,77,0.1,True,0.67,0.9682539682539683,61,0.0,False,
150,78,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,78,0.1,True,0.71,0.9553398058252427,984,0.024390243902439025,False,
150,79,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,79,0.1,True,0.73,0.922077922077922,213,0.056338028169014086,False,
150,80,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,80,0.1,True,0.67,0.9801980198019802,99,0.020202020202020204,False,
150,81,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,81,0.1,True,0.65,0.9573770491803278,292,0.05821917808219178,False,
150,82,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,82,0.1,True,0.71,0.9506578947368421,289,0.04498269896193772,False,
150,83,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,83,0.1,True,0.6900000000000001,0.9606741573033708,171,0.029239766081871343,False,
150,84,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,84,0.1,True,0.6900000000000001,0.9454545454545454,572,0.038461538461538464,False,
150,85,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,85,0.1,True,0.71,0.9222614840989399,522,0.032567049808429116,False,
150,86,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,86,0.1,True,0.6900000000000001,0.9269005847953217,317,0.031545741324921134,False,
150,87,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,87,0.1,True,0.67,0.9502762430939227,344,0.046511627906976744,False,
150,88,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,88,0.1,True,0.6900000000000001,0.9354838709677419,261,0.04980842911877394,False,
150,89,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,89,0.1,True,0.6900000000000001,0.9731182795698925,181,0.03314917127071823,False,
150,90,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,90,0.1,True,0.63,0.9672544080604534,768,0.028645833333333332,False,
150,91,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,91,0.1,True,0.71,0.9210122699386503,1201,0.03330557868442964,False,
150,92,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,92,0.1,True,0.77,0.8901515151515151,705,0.07234042553191489,False,
150,93,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,93,0.1,True,0.73,0.905440414507772,699,0.06151645207439199,False,
150,94,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,94,0.1,True,0.67,0.9354838709677419,1421,0.04644616467276566,False,
150,95,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,95,0.1,True,0.73,0.9408866995073891,382,0.034031413612565446,False,
150,96,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,96,0.1,True,0.6900000000000001,0.9215686274509803,47,0.06382978723404255,False,
150,97,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,97,0.1,True,0.73,0.92002442002442,1507,0.0497677504976775,False,
150,98,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,98,0.1,True,0.71,0.9395532194480947,715,0.02097902097902098,False,
150,99,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,99,0.1,True,0.63,0.9662790697674418,831,0.03369434416365824,False,
150,100,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,100,0.1,True,0.73,0.9123595505617977,812,0.05788177339901478,False,
150,101,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,101,0.1,True,0.65,0.9562982005141388,372,0.03225806451612903,False,
150,102,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,102,0.1,True,0.65,0.9735099337748344,147,0.04081632653061224,False,
150,103,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,103,0.1,True,0.67,0.9588477366255144,699,0.02575107296137339,False,
150,104,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,104,0.1,True,0.6900000000000001,0.9334600760456274,491,0.04073319755600815,False,
150,105,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,105,0.1,True,0.73,0.8984375,115,0.0782608695652174,False,
150,106,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,106,0.1,True,0.6900000000000001,0.9327774882751433,1790,0.04860335195530726,False,
150,107,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,107,0.1,True,0.71,0.9367088607594937,222,0.04954954954954955,False,
150,108,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,108,0.1,True,0.75,0.9326923076923077,97,0.020618556701030927,False,
150,109,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,109,0.1,True,0.6900000000000001,0.958904109589041,1260,0.023809523809523808,False,
150,110,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,110,0.1,True,0.67,0.9397590361445783,234,0.05982905982905983,False,
150,111,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,111,0.1,True,0.73,0.861900097943193,1760,0.10340909090909091,False,
150,112,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,112,0.1,True,0.67,0.96875,124,0.016129032258064516,False,
150,113,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,113,0.1,True,0.67,0.9642857142857143,297,0.026936026936026935,False,
150,114,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,114,0.1,True,0.6900000000000001,0.9261637239165329,577,0.0658578856152513,False,
150,115,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,115,0.1,True,0.71,0.9791666666666666,47,0.0425531914893617,False,
150,116,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,116,0.1,True,0.77,0.9363057324840764,147,0.027210884353741496,False,
150,117,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,117,0.1,True,0.71,0.9147058823529411,311,0.03536977491961415,False,
150,118,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,118,0.1,True,0.67,0.9697885196374623,321,0.040498442367601244,False,
150,119,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,119,0.1,True,0.71,0.9234042553191489,217,0.03686635944700461,False,
150,120,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,120,0.1,True,0.6900000000000001,0.9056603773584906,192,0.046875,False,
150,121,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,121,0.1,True,0.71,0.8634146341463415,531,0.07909604519774012,False,
150,122,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,122,0.1,True,0.67,0.9627066512879662,2504,0.038338658146964855,False,
150,123,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,123,0.1,True,0.71,0.9312130177514792,1259,0.05003971405877681,False,
150,124,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,124,0.1,True,0.67,0.948509485094851,350,0.022857142857142857,False,
150,125,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,125,0.1,True,0.67,0.9125964010282777,710,0.1056338028169014,False,
150,126,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,126,0.1,True,0.6900000000000001,0.9436008676789588,2175,0.02666666666666667,False,
150,127,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,127,0.1,True,0.67,0.9433962264150944,50,0.04,False,
150,128,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,128,0.1,True,0.71,0.9181360201511335,729,0.04526748971193416,False,
150,129,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,129,0.1,True,0.73,0.9190647482014388,511,0.046966731898238745,False,
150,130,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,130,0.1,True,0.6900000000000001,0.9276923076923077,603,0.05140961857379768,False,
150,131,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,131,0.1,True,0.75,0.9655172413793104,56,0.05357142857142857,False,
150,132,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,132,0.1,True,0.77,0.8959276018099548,198,0.05555555555555555,False,
150,133,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,133,0.1,True,0.71,0.9058441558441559,279,0.025089605734767026,False,
150,134,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,134,0.1,True,0.67,0.9809523809523809,103,0.05825242718446602,False,
150,135,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,135,0.1,True,0.77,0.8507462686567164,57,0.05263157894736842,False,
150,136,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,136,0.1,True,0.6900000000000001,0.9238095238095239,388,0.06701030927835051,False,
150,137,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,137,0.1,True,0.63,0.9269588313413014,1396,0.07879656160458452,False,
150,138,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,138,0.1,True,0.6900000000000001,0.9298245614035088,530,0.03018867924528302,False,
150,139,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,139,0.1,True,0.67,0.9574898785425101,473,0.03171247357293869,False,
150,140,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,140,0.1,True,0.61,0.9716520039100685,994,0.04024144869215292,False,
150,141,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,141,0.1,True,0.67,0.951764705882353,809,0.04326328800988875,False,
150,142,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,142,0.1,True,0.73,0.9439655172413793,1533,0.028049575994781473,False,
150,143,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,143,0.1,True,0.63,0.9566055930568949,992,0.07358870967741936,False,
150,144,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,144,0.1,True,0.71,0.9243373493975904,1918,0.045881126173096975,False,
150,145,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""bbse-misspecified""}"
150,145,0.1,True,0.67,0.978021978021978,89,0.0449438202247191,False,
150,146,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,146,0.1,True,0.73,0.9021406727828746,295,0.07457627118644068,False,
150,147,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,147,0.1,True,0.73,0.9039900249376559,725,0.041379310344827586,False,
150,148,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,148,0.1,True,0.67,0.9112554112554112,421,0.0665083135391924,False,
150,149,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,149,0.1,True,0.65,0.9348314606741573,416,0.06009615384615385,False,
150,150,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,150,0.1,True,0.6900000000000001,0.9303675048355899,962,0.07068607068607069,False,
150,151,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,151,0.1,True,0.6900000000000001,0.9453197405004634,1020,0.04607843137254902,False,
150,152,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,152,0.1,True,0.71,0.9048723897911833,390,0.05128205128205128,False,
150,153,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,153,0.1,True,0.71,0.9334442595673876,561,0.0427807486631016,False,
150,154,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,154,0.1,True,0.63,0.9669464847848899,1843,0.040151926207270754,False,
150,155,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,155,0.1,True,0.6900000000000001,0.9247787610619469,209,0.05263157894736842,False,
150,156,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,156,0.1,True,0.63,0.9736842105263158,185,0.06486486486486487,False,
150,157,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,157,0.1,True,0.73,0.9207547169811321,244,0.020491803278688523,False,
150,158,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,158,0.1,True,0.6900000000000001,0.9340659340659341,255,0.03137254901960784,False,
150,159,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,159,0.1,True,0.6900000000000001,0.9375,210,0.05714285714285714,False,
150,160,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,160,0.1,True,0.73,0.940554821664465,712,0.06460674157303371,False,
150,161,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,161,0.1,True,0.65,0.9452954048140044,432,0.04398148148148148,False,
150,162,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,162,0.1,True,0.6900000000000001,0.943127962085308,398,0.05025125628140704,False,
150,163,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,163,0.1,True,0.6900000000000001,0.9536157779401022,2611,0.02795863653772501,False,
150,164,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,164,0.1,True,0.63,0.9621451104100947,305,0.01639344262295082,False,
150,165,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,165,0.1,True,0.65,0.9224806201550387,119,0.04201680672268908,False,
150,166,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,166,0.1,True,0.71,0.9324324324324325,207,0.03864734299516908,False,
150,167,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,167,0.1,True,0.67,0.9512195121951219,234,0.04700854700854701,False,
150,168,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,168,0.1,True,0.71,0.9388111888111889,537,0.0260707635009311,False,
150,169,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,169,0.1,True,0.79,0.9026284348864994,1511,0.027796161482461945,False,
150,170,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,170,0.1,True,0.71,0.9406,4703,0.029555602806719115,False,
150,171,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,171,0.1,True,0.67,0.9181222707423581,841,0.0535077288941736,False,
150,172,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,172,0.1,True,0.67,0.9380841121495327,803,0.062266500622665005,False,
150,173,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,173,0.1,True,0.63,0.968,121,0.03305785123966942,False,
150,174,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,174,0.1,True,0.6900000000000001,0.8932038834951457,276,0.06884057971014493,False,
150,175,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,175,0.1,True,0.67,0.9466292134831461,337,0.06231454005934718,False,
150,176,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,176,0.1,True,0.73,0.8852459016393442,378,0.07407407407407407,False,
150,177,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,177,0.1,True,0.67,0.9510337323177367,874,0.03318077803203661,False,
150,178,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,178,0.1,True,0.71,0.9285714285714286,117,0.008547008547008548,False,
150,179,0.05,False,,0.0,0,nan,False,"{""baseline"": ""failsafe"", ""bbse"": ""failsafe""}"
150,179,0.1,True,0.65,0.9620689655172414,837,0.056152927120669056,False,
