draw,alpha,mode,target_base,certified,tau,coverage,n_answered,answered_err_rate,hard,exceed,rm_fresh,rm_exceed,decline_reason,deploy_mode,bbse_reason,bbse_rho_lo,bbse_rho_hi,bbse_gap_lo,bbse_q_target
39,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.4147254892894117,11.242052121715904,0.5110302410334113,0.17674418604651163
40,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
40,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.24776301242487686,3.944861028456,0.5075184181543057,0.08558558558558559
40,0.1,baseline,0.13,True,0.55,0.9819819819819819,218,0.05045871559633028,False,False,0.069702,False,,baseline,,,,,
40,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.24776301242487686,3.944861028456,0.5075184181543057,0.08558558558558559
41,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
41,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7824892559628229,2.64802015186486,0.5405170620876775,0.10397553516819572
41,0.1,baseline,0.13,True,0.55,0.980428134556575,1603,0.06674984404242046,False,False,0.069771,False,,baseline,,,,,
41,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7824892559628229,2.64802015186486,0.5405170620876775,0.10397553516819572
42,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
42,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005966988725881446,20.175794239094117,0.5342502437628344,0.12903225806451613
42,0.1,baseline,0.13,True,0.55,0.9354838709677419,29,0.10344827586206896,False,True,0.071459,False,,baseline,,,,,
42,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005966988725881446,20.175794239094117,0.5342502437628344,0.12903225806451613
43,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
43,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.295719821695194,3.610318759889078,0.49897795456646993,0.12153708668453976
43,0.1,baseline,0.13,True,0.55,0.9754244861483468,2183,0.08291342189647274,False,False,0.075812,False,,baseline,,,,,
43,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.295719821695194,3.610318759889078,0.49897795456646993,0.12153708668453976
44,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
44,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.10120532901706203,27.751238875307667,0.4911734515579206,0.1388888888888889
44,0.1,baseline,0.13,True,0.55,1.0,36,0.08333333333333333,False,False,0.071387,False,,baseline,,,,,
44,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.10120532901706203,27.751238875307667,0.4911734515579206,0.1388888888888889
45,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
45,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.34338103836299644,1.340610969111845,0.49213495900725174,0.06447397081245916
45,0.1,baseline,0.13,True,0.5700000000000001,0.980396427793509,4501,0.056654076871806264,False,False,0.067264,False,,baseline,,,,,
45,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.34338103836299644,1.340610969111845,0.49213495900725174,0.06447397081245916
46,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
46,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15299414139177256,1.538933317177895,0.5176236936245306,0.05500705218617771
46,0.1,baseline,0.13,True,0.5700000000000001,0.9858956276445698,699,0.03719599427753934,False,False,0.068731,False,,baseline,,,,,
46,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15299414139177256,1.538933317177895,0.5176236936245306,0.05500705218617771
47,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
47,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.4584929854779571,0.05263157894736842
47,0.1,baseline,0.13,True,0.55,1.0,76,0.039473684210526314,False,False,0.07722,False,,baseline,,,,,
47,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.4584929854779571,0.05263157894736842
48,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
48,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5006593524711458,0.05555555555555555
48,0.1,baseline,0.13,True,0.55,0.9629629629629629,104,0.04807692307692308,False,False,0.07138,False,,baseline,,,,,
48,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.5006593524711458,0.05555555555555555
49,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
49,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5384392663389093,6.521303889495105,0.5177102120682712,0.14847512038523275
49,0.1,baseline,0.13,True,0.55,0.9775280898876404,1218,0.10426929392446634,False,True,0.070324,False,,baseline,,,,,
49,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5384392663389093,6.521303889495105,0.5177102120682712,0.14847512038523275
50,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
50,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7432418825868169,5.383580224840746,0.522046735433767,0.1259259259259259
50,0.1,baseline,0.13,True,0.55,0.9740740740740741,263,0.08365019011406843,False,False,0.069316,False,,baseline,,,,,
50,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.7432418825868169,5.383580224840746,0.522046735433767,0.1259259259259259
51,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
51,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.3178505397185872,5.679738367883301,0.48803361340020024,0.1
51,0.1,baseline,0.13,True,0.5700000000000001,0.9785714285714285,137,0.051094890510948905,False,False,0.071816,False,,baseline,,,,,
51,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.3178505397185872,5.679738367883301,0.48803361340020024,0.1
52,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
52,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0057640026253154295,0.7311056538552831,0.4858101519678869,0.03319502074688797
52,0.1,baseline,0.13,True,0.55,0.9910096818810512,1433,0.030006978367062107,False,False,0.076371,False,,baseline,,,,,
52,0.1,bbse,0.13,True,0.55,0.9910096818810512,1433,0.030006978367062107,False,False,0.076371,False,,bbse,,0.0057640026253154295,0.7311056538552831,0.4858101519678869,0.03319502074688797
53,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
53,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15707208801489053,2.145718231306353,0.5337366097112073,0.05891472868217054
53,0.1,baseline,0.13,True,0.55,0.9813953488372092,633,0.053712480252764615,False,False,0.070318,False,,baseline,,,,,
53,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.15707208801489053,2.145718231306353,0.5337366097112073,0.05891472868217054
54,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
54,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2504319143474345,1.522914751188833,0.4912965820881697,0.053449347420758235
54,0.1,baseline,0.13,True,0.55,0.9912989434431324,1595,0.04326018808777429,False,False,0.072234,False,,baseline,,,,,
54,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2504319143474345,1.522914751188833,0.4912965820881697,0.053449347420758235
55,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
55,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.041296093985979256,5.427869256108896,0.5089877143098775,0.08536585365853659
55,0.1,baseline,0.13,True,0.55,0.9878048780487805,81,0.12345679012345678,False,True,0.076692,False,,baseline,,,,,
55,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.041296093985979256,5.427869256108896,0.5089877143098775,0.08536585365853659
56,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
56,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.13873317407891894,2.0444905846651955,0.5123977323653405,0.06595744680851064
56,0.1,baseline,0.13,True,0.55,0.9893617021276596,465,0.03870967741935484,False,False,0.069556,False,,baseline,,,,,
56,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.13873317407891894,2.0444905846651955,0.5123977323653405,0.06595744680851064
57,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
57,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.37331434301160077,2.004330237065589,0.5138169830699081,0.07848324514991181
57,0.1,baseline,0.13,True,0.55,0.9894179894179894,1122,0.06506238859180036,False,False,0.072624,False,,baseline,,,,,
57,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.37331434301160077,2.004330237065589,0.5138169830699081,0.07848324514991181
58,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
58,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.25801409325375363,2.831895928196433,0.5217792062342931,0.07584269662921349
58,0.1,baseline,0.13,True,0.55,0.9859550561797753,351,0.06837606837606838,False,False,0.070919,False,,baseline,,,,,
58,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.25801409325375363,2.831895928196433,0.5217792062342931,0.07584269662921349
59,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
59,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.03946964376044875,19.704458858959903,0.5147640237097285,0.1388888888888889
59,0.1,baseline,0.13,True,0.5900000000000001,1.0,36,0.05555555555555555,False,False,0.063976,False,,baseline,,,,,
59,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.03946964376044875,19.704458858959903,0.5147640237097285,0.1388888888888889
60,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
60,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.41923623298273566,2.172609743896722,0.5120078127995608,0.07162790697674419
60,0.1,baseline,0.13,True,0.55,0.9823255813953489,1056,0.056818181818181816,False,False,0.074054,False,,baseline,,,,,
60,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.41923623298273566,2.172609743896722,0.5120078127995608,0.07162790697674419
61,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
61,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2999575069670406,3.330775904154736,0.5260683339545024,0.08571428571428572
61,0.1,baseline,0.13,True,0.55,0.9678571428571429,271,0.08856088560885608,False,False,0.069714,False,,baseline,,,,,
61,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2999575069670406,3.330775904154736,0.5260683339545024,0.08571428571428572
62,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
62,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.646605796525492,3.1432654789030297,0.5421262405633098,0.10302197802197802
62,0.1,baseline,0.13,True,0.55,0.9862637362637363,718,0.06545961002785515,False,False,0.069834,False,,baseline,,,,,
62,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.646605796525492,3.1432654789030297,0.5421262405633098,0.10302197802197802
63,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
63,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9277426772668282,4.177655818769279,0.4733543482916923,0.13226744186046513
63,0.1,baseline,0.13,True,0.55,0.9811046511627907,1350,0.10296296296296296,False,True,0.074904,False,,baseline,,,,,
63,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.9277426772668282,4.177655818769279,0.4733543482916923,0.13226744186046513
64,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
64,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16023142664469744,1.53804731910926,0.4967189425815258,0.048824593128390596
64,0.1,baseline,0.13,True,0.55,0.9864376130198915,1091,0.043996333638863426,False,False,0.072443,False,,baseline,,,,,
64,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.16023142664469744,1.53804731910926,0.4967189425815258,0.048824593128390596
65,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
65,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2865973502932582,4.037869149714015,0.503083655269878,0.09505703422053231
65,0.1,baseline,0.13,True,0.5900000000000001,0.9695817490494296,255,0.0784313725490196,False,False,0.067022,False,,baseline,,,,,
65,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.2865973502932582,4.037869149714015,0.503083655269878,0.09505703422053231
66,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
66,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.49784261497240684,0.0
66,0.1,baseline,0.13,True,0.5900000000000001,1.0,57,0.08771929824561403,False,False,0.069289,False,,baseline,,,,,
66,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.49784261497240684,0.0
67,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
67,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.6820603518115684,5.616823714346487,0.4990795337194712,0.14916151809355693
67,0.1,baseline,0.13,True,0.55,0.9788172992056487,1109,0.11812443642921551,True,True,0.075124,False,,baseline,,,,,
67,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.6820603518115684,5.616823714346487,0.4990795337194712,0.14916151809355693
68,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
68,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.47267530525690193,4.186548228222394,0.500844885316506,0.09420289855072464
68,0.1,baseline,0.13,True,0.55,0.9782608695652174,270,0.05925925925925926,False,False,0.0723,False,,baseline,,,,,
68,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.47267530525690193,4.186548228222394,0.500844885316506,0.09420289855072464
69,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
69,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.48054608576506613,0.07692307692307693
69,0.1,baseline,0.13,True,0.5700000000000001,0.9692307692307692,63,0.12698412698412698,False,True,0.069393,False,,baseline,,,,,
69,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""bbse-misspecified""}",,bbse-misspecified,,,0.48054608576506613,0.07692307692307693
70,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
70,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6513424126779336,7.163413567845716,0.4890899110650969,0.12727272727272726
70,0.1,baseline,0.13,True,0.55,0.9863636363636363,217,0.06451612903225806,False,False,0.07693,False,,baseline,,,,,
70,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.6513424126779336,7.163413567845716,0.4890899110650969,0.12727272727272726
71,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
71,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8987867858848004,4.51862504356895,0.4885195596113111,0.11812080536912752
71,0.1,baseline,0.13,True,0.5700000000000001,0.9677852348993289,721,0.07489597780859916,False,False,0.068661,False,,baseline,,,,,
71,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8987867858848004,4.51862504356895,0.4885195596113111,0.11812080536912752
72,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
72,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005889781048358881,29.393884332338295,0.5296210288183799,0.13793103448275862
72,0.1,baseline,0.13,True,0.55,0.9655172413793104,28,0.07142857142857142,False,False,0.071467,False,,baseline,,,,,
72,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0005889781048358881,29.393884332338295,0.5296210288183799,0.13793103448275862
73,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
73,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.189980867521505,6.873761588104249,0.5012355399152304,0.18807339449541285
73,0.1,baseline,0.13,True,0.55,0.9770642201834863,1065,0.13427230046948357,True,True,0.07044,False,,baseline,,,,,
73,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,2.189980867521505,6.873761588104249,0.5012355399152304,0.18807339449541285
74,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
74,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8487277074913118,7.99700656919446,0.48832724200464056,0.1368421052631579
74,0.1,baseline,0.13,True,0.55,0.9894736842105263,188,0.07446808510638298,False,False,0.070633,False,,baseline,,,,,
74,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8487277074913118,7.99700656919446,0.48832724200464056,0.1368421052631579
75,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
75,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2293971287500205,7.830653434416314,0.5090692859423799,0.15281501340482573
75,0.1,baseline,0.13,True,0.55,0.9705093833780161,362,0.09668508287292818,False,False,0.072738,False,,baseline,,,,,
75,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2293971287500205,7.830653434416314,0.5090692859423799,0.15281501340482573
76,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
76,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8226404911537452,2.405362461109215,0.4894985783492094,0.09563567362428843
76,0.1,baseline,0.13,True,0.55,0.9829222011385199,2590,0.06602316602316602,False,False,0.073048,False,,baseline,,,,,
76,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.8226404911537452,2.405362461109215,0.4894985783492094,0.09563567362428843
77,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
77,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.24005218982464574,2.95492105739186,0.5110104829766583,0.0755813953488372
77,0.1,baseline,0.13,True,0.55,0.9883720930232558,340,0.05,False,False,0.072979,False,,baseline,,,,,
77,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.24005218982464574,2.95492105739186,0.5110104829766583,0.0755813953488372
78,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
78,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2992157173519845,6.611215768584743,0.49527310326916085,0.14038461538461539
78,0.1,baseline,0.13,True,0.55,0.975,507,0.10650887573964497,False,True,0.073935,False,,baseline,,,,,
78,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.2992157173519845,6.611215768584743,0.49527310326916085,0.14038461538461539
79,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
79,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5121767453735864,8.408106364316994,0.4738063219724505,0.14488636363636365
79,0.1,baseline,0.13,True,0.5700000000000001,0.9573863636363636,337,0.13649851632047477,True,True,0.072711,False,,baseline,,,,,
79,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.5121767453735864,8.408106364316994,0.4738063219724505,0.14488636363636365
80,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
80,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.059922115539782,4.609028473888306,0.5379069330287509,0.13538461538461538
80,0.1,baseline,0.13,True,0.55,0.9815384615384616,638,0.0987460815047022,False,False,0.069502,False,,baseline,,,,,
80,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.059922115539782,4.609028473888306,0.5379069330287509,0.13538461538461538
81,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
81,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0007197311433656773,2.8938867424854355,0.49067372131933756,0.05357142857142857
81,0.1,baseline,0.13,True,0.55,0.9880952380952381,166,0.05421686746987952,False,False,0.072425,False,,baseline,,,,,
81,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.0007197311433656773,2.8938867424854355,0.49067372131933756,0.05357142857142857
82,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
82,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.715953327046685,3.7324778194234915,0.4984381332246842,0.09803921568627451
82,0.1,baseline,0.13,True,0.55,0.9820261437908496,601,0.08818635607321132,False,False,0.073119,False,,baseline,,,,,
82,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.715953327046685,3.7324778194234915,0.4984381332246842,0.09803921568627451
83,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
83,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.21561447657611488,3.1043939315310896,0.5150500838959524,0.07865168539325842
83,0.1,baseline,0.13,True,0.55,0.9775280898876404,261,0.06513409961685823,False,False,0.068688,False,,baseline,,,,,
83,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.21561447657611488,3.1043939315310896,0.5150500838959524,0.07865168539325842
84,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
84,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4460675659161884,2.6492389155523672,0.5225753076335055,0.08069620253164557
84,0.1,baseline,0.13,True,0.55,0.9810126582278481,620,0.054838709677419356,False,False,0.07111,False,,baseline,,,,,
84,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.4460675659161884,2.6492389155523672,0.5225753076335055,0.08069620253164557
85,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
85,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.12301922715224144,1.5970312558264492,0.511549960710449,0.06359300476947535
85,0.1,baseline,0.13,True,0.55,0.9872813990461049,621,0.06280193236714976,False,False,0.073648,False,,baseline,,,,,
85,0.1,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,0.12301922715224144,1.5970312558264492,0.511549960710449,0.06359300476947535
86,0.05,baseline,0.13,False,,0.0,0,nan,False,False,,,"{""baseline"": ""failsafe""}",,,,,,
86,0.05,bbse,0.13,False,,0.0,0,nan,False,False,,,"{""bbse"": ""failsafe""}",,failsafe,1.007641684986352,3.3568340324519927,0.48035820268489643,0.10749014454664915
86,0.1,baseline,0.13,True,0.5700000000000001,0.9705650459921157,3693,0.0982940698619009,False,False,0.071906,False,,baseline,,,,,
