replicate,arm,site,alpha,n_target,reason,certified,tau,coverage,n_answered,answered_err_rate,hard,numbedscategory,teachingstatus,region,aps_coverage,apv_coverage
8,primary,hosp-323,0.1,11,bbse:bbse-misspecified,True,0.79,0.7273,8,0.0,False,,f,,1.0,1.0
8,primary,hosp-357,0.05,706,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,0.973088,0.973088
8,primary,hosp-357,0.1,706,bbse:bbse-misspecified,True,0.79,0.9476,669,0.0374,False,,f,Midwest,0.973088,0.973088
8,primary,hosp-360,0.05,220,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.981818,0.981818
8,primary,hosp-360,0.1,220,bbse:bbse-misspecified,True,0.79,0.9,198,0.096,False,100 - 249,f,Midwest,0.981818,0.981818
8,primary,hosp-412,0.05,289,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,West,0.986159,0.986159
8,primary,hosp-412,0.1,289,bbse:failsafe,True,0.79,0.8754,253,0.0395,False,<100,f,West,0.986159,0.986159
8,primary,hosp-429,0.05,288,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,0.993056,0.993056
8,primary,hosp-429,0.1,288,bbse:failsafe,True,0.79,0.8021,231,0.0476,False,,f,South,0.993056,0.993056
8,primary,hosp-434,0.05,376,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.986702,0.986702
8,primary,hosp-434,0.1,376,bbse:bbse-misspecified,True,0.79,0.8404,316,0.0601,False,<100,f,South,0.986702,0.986702
8,primary,hosp-437,0.05,65,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,South,1.0,1.0
8,primary,hosp-437,0.1,65,bbse:failsafe,True,0.79,0.8615,56,0.125,False,<100,f,South,1.0,1.0
8,primary,hosp-438,0.05,183,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,South,0.978142,0.978142
8,primary,hosp-438,0.1,183,bbse:bbse-misspecified,True,0.79,0.9016,165,0.0424,False,,f,South,0.978142,0.978142
8,primary,hosp-459,0.05,545,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.99633,0.99633
8,primary,hosp-459,0.1,545,bbse:failsafe,True,0.79,0.8404,458,0.0393,False,100 - 249,f,South,0.99633,0.99633
9,primary,hosp-67,0.05,328,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,0.97561,0.97561
9,primary,hosp-67,0.1,328,bbse:failsafe,True,0.79,0.8902,292,0.0377,False,,f,Midwest,0.97561,0.97561
9,primary,hosp-84,0.05,43,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
9,primary,hosp-84,0.1,43,bbse:bbse-misspecified,True,0.79,0.7442,32,0.0,False,<100,f,Midwest,1.0,1.0
9,primary,hosp-85,0.05,48,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
9,primary,hosp-85,0.1,48,bbse:bbse-misspecified,True,0.79,0.8125,39,0.0,False,,f,,1.0,1.0
9,primary,hosp-92,0.05,557,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.982047,0.982047
9,primary,hosp-92,0.1,557,bbse:bbse-misspecified,True,0.79,0.9605,535,0.0299,False,250 - 499,f,Midwest,0.982047,0.982047
9,primary,hosp-96,0.05,21,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
9,primary,hosp-96,0.1,21,bbse:bbse-misspecified,True,0.79,0.8571,18,0.0,False,,f,,1.0,1.0
9,primary,hosp-108,0.05,339,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.976401,0.976401
9,primary,hosp-108,0.1,339,bbse:bbse-misspecified,True,0.79,0.9676,328,0.0488,False,250 - 499,f,Midwest,0.976401,0.976401
9,primary,hosp-141,0.05,1325,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.998491,0.998491
9,primary,hosp-141,0.1,1325,bbse:failsafe,True,0.79,0.9034,1197,0.0418,False,250 - 499,f,South,0.998491,0.998491
9,primary,hosp-157,0.05,1164,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.993127,0.993127
9,primary,hosp-157,0.1,1164,bbse:failsafe,True,0.79,0.7732,900,0.0556,False,250 - 499,f,West,0.993127,0.993127
9,primary,hosp-183,0.05,1590,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,0.906289,0.906289
9,primary,hosp-183,0.1,1590,bbse:failsafe,True,0.79,0.8874,1411,0.056,False,>= 500,f,South,0.906289,0.906289
9,primary,hosp-184,0.05,773,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.996119,0.996119
9,primary,hosp-184,0.1,773,bbse:failsafe,True,0.79,0.8525,659,0.0561,False,250 - 499,f,South,0.996119,0.996119
9,primary,hosp-207,0.05,475,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.446316,0.446316
9,primary,hosp-207,0.1,475,bbse:bbse-misspecified,True,0.79,0.9537,453,0.0419,False,<100,f,South,0.446316,0.446316
9,primary,hosp-220,0.05,686,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,t,South,1.0,1.0
9,primary,hosp-220,0.1,686,bbse:failsafe,True,0.79,0.8863,608,0.0312,False,250 - 499,t,South,1.0,1.0
9,primary,hosp-253,0.05,437,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.997712,0.997712
9,primary,hosp-253,0.1,437,bbse:failsafe,True,0.79,0.8558,374,0.0722,False,100 - 249,f,Midwest,0.997712,0.997712
9,primary,hosp-256,0.05,720,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.980556,0.980556
9,primary,hosp-256,0.1,720,bbse:bbse-misspecified,True,0.79,0.9333,672,0.0283,False,100 - 249,f,Midwest,0.980556,0.980556
9,primary,hosp-300,0.05,3263,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,0.992951,0.992951
9,primary,hosp-300,0.1,3263,bbse:failsafe,True,0.79,0.9209,3005,0.0536,False,>= 500,t,Midwest,0.992951,0.992951
9,primary,hosp-310,0.05,1016,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.541339,0.541339
9,primary,hosp-310,0.1,1016,bbse:bbse-misspecified,True,0.79,0.9606,976,0.0297,False,100 - 249,f,Midwest,0.541339,0.541339
9,primary,hosp-389,0.05,427,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
9,primary,hosp-389,0.1,427,bbse:bbse-misspecified,True,0.79,0.9415,402,0.0498,False,<100,f,West,1.0,1.0
9,primary,hosp-390,0.05,1073,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,0.997204,0.997204
9,primary,hosp-390,0.1,1073,bbse:failsafe,True,0.79,0.877,941,0.0723,False,250 - 499,f,,0.997204,0.997204
9,primary,hosp-392,0.05,659,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
9,primary,hosp-392,0.1,659,bbse:failsafe,True,0.79,0.9014,594,0.0892,False,250 - 499,f,West,1.0,1.0
9,primary,hosp-401,0.05,38,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
9,primary,hosp-401,0.1,38,bbse:bbse-misspecified,True,0.79,0.7368,28,0.0357,False,,f,,1.0,1.0
9,primary,hosp-419,0.05,459,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Northeast,0.997821,0.997821
9,primary,hosp-419,0.1,459,bbse:failsafe,True,0.79,0.9129,419,0.0406,False,250 - 499,f,Northeast,0.997821,0.997821
9,primary,hosp-421,0.05,546,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,0.990842,0.990842
9,primary,hosp-421,0.1,546,bbse:bbse-misspecified,True,0.79,0.9396,513,0.0975,False,<100,f,Northeast,0.990842,0.990842
9,primary,hosp-435,0.05,1358,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.994109,0.994109
9,primary,hosp-435,0.1,1358,bbse:failsafe,True,0.79,0.8991,1221,0.0606,False,250 - 499,f,South,0.994109,0.994109
9,primary,hosp-445,0.05,306,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.960784,0.960784
9,primary,hosp-445,0.1,306,bbse:bbse-misspecified,True,0.79,0.8889,272,0.0551,False,100 - 249,f,Midwest,0.960784,0.960784
10,primary,hosp-61,0.05,174,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.977011,0.977011
10,primary,hosp-61,0.1,174,bbse:bbse-misspecified,True,0.79,0.9253,161,0.0311,False,<100,f,Midwest,0.977011,0.977011
10,primary,hosp-68,0.05,478,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.981172,0.981172
10,primary,hosp-68,0.1,478,bbse:bbse-misspecified,True,0.79,0.9393,449,0.0156,False,<100,f,Midwest,0.981172,0.981172
10,primary,hosp-94,0.05,9,pool-too-small,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
10,primary,hosp-94,0.1,9,pool-too-small,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
10,primary,hosp-131,0.05,112,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.991071,0.991071
10,primary,hosp-131,0.1,112,bbse:bbse-misspecified,True,0.79,0.875,98,0.1939,True,<100,f,South,0.991071,0.991071
10,primary,hosp-142,0.05,1459,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,0.998629,0.998629
10,primary,hosp-142,0.1,1459,bbse:failsafe,True,0.79,0.8547,1247,0.0914,False,>= 500,f,South,0.998629,0.998629
10,primary,hosp-167,0.05,3285,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,West,0.981126,0.981126
10,primary,hosp-167,0.1,3285,bbse:failsafe,True,0.79,0.8877,2916,0.0466,False,>= 500,t,West,0.981126,0.981126
10,primary,hosp-184,0.05,773,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.996119,0.996119
10,primary,hosp-184,0.1,773,bbse:failsafe,True,0.79,0.8538,660,0.0561,False,250 - 499,f,South,0.996119,0.996119
10,primary,hosp-227,0.05,1246,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.998395,0.998395
10,primary,hosp-227,0.1,1246,bbse:failsafe,True,0.79,0.9077,1131,0.0654,False,250 - 499,f,West,0.998395,0.998395
10,primary,hosp-282,0.05,867,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.926182,0.926182
10,primary,hosp-282,0.1,867,bbse:bbse-misspecified,True,0.79,0.9319,808,0.0309,False,100 - 249,f,Midwest,0.926182,0.926182
10,primary,hosp-283,0.05,1838,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.962459,0.962459
10,primary,hosp-283,0.1,1838,bbse:failsafe,True,0.79,0.8983,1651,0.046,False,250 - 499,f,Midwest,0.962459,0.962459
10,primary,hosp-318,0.05,1138,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.964851,0.964851
10,primary,hosp-318,0.1,1138,bbse:failsafe,True,0.79,0.9148,1041,0.0711,False,250 - 499,f,South,0.964851,0.964851
10,primary,hosp-328,0.05,421,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.52019,0.52019
10,primary,hosp-328,0.1,421,bbse:bbse-misspecified,True,0.79,0.9881,416,0.0144,False,<100,f,Midwest,0.52019,0.52019
10,primary,hosp-342,0.05,234,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.923077,0.923077
10,primary,hosp-342,0.1,234,bbse:bbse-misspecified,True,0.79,0.9786,229,0.0087,False,<100,f,Midwest,0.923077,0.923077
10,primary,hosp-355,0.05,59,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
10,primary,hosp-355,0.1,59,bbse:bbse-misspecified,True,0.79,0.9492,56,0.0893,False,<100,f,Midwest,1.0,1.0
10,primary,hosp-357,0.05,706,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,0.973088,0.973088
10,primary,hosp-357,0.1,706,bbse:bbse-misspecified,True,0.79,0.949,670,0.0373,False,,f,Midwest,0.973088,0.973088
10,primary,hosp-399,0.05,250,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
10,primary,hosp-399,0.1,250,bbse:bbse-misspecified,True,0.79,0.944,236,0.0339,False,<100,f,West,1.0,1.0
10,primary,hosp-402,0.05,389,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
10,primary,hosp-402,0.1,389,bbse:bbse-misspecified,True,0.79,0.8997,350,0.0371,False,<100,f,West,1.0,1.0
10,primary,hosp-405,0.05,345,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,0.994203,0.994203
10,primary,hosp-405,0.1,345,bbse:failsafe,True,0.79,0.9072,313,0.0288,False,100 - 249,f,West,0.994203,0.994203
10,primary,hosp-412,0.05,289,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,West,0.986159,0.986159
10,primary,hosp-412,0.1,289,bbse:failsafe,True,0.79,0.7958,230,0.0261,False,<100,f,West,0.986159,0.986159
10,primary,hosp-417,0.05,1669,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,1.0,1.0
10,primary,hosp-417,0.1,1669,bbse:failsafe,True,0.79,0.9167,1530,0.0575,False,250 - 499,f,South,1.0,1.0
10,primary,hosp-420,0.05,3858,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Northeast,0.942716,0.942716
10,primary,hosp-420,0.1,3858,bbse:failsafe,True,0.79,0.8919,3441,0.0759,False,>= 500,t,Northeast,0.942716,0.942716
10,primary,hosp-428,0.05,241,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
10,primary,hosp-428,0.1,241,bbse:bbse-misspecified,True,0.79,0.8257,199,0.0603,False,100 - 249,f,South,1.0,1.0
10,primary,hosp-452,0.05,808,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,0.998762,0.998762
10,primary,hosp-452,0.1,808,bbse:failsafe,True,0.79,0.7574,612,0.085,False,,f,Midwest,0.998762,0.998762
10,primary,hosp-458,0.05,3306,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,0.990623,0.990623
10,primary,hosp-458,0.1,3306,bbse:failsafe,True,0.79,0.9011,2979,0.0551,False,>= 500,f,South,0.990623,0.990623
11,primary,hosp-59,0.05,562,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.951957,0.951957
11,primary,hosp-59,0.1,562,bbse:bbse-misspecified,True,0.73,0.9573,538,0.0149,False,<100,f,Midwest,0.951957,0.951957
11,primary,hosp-68,0.05,478,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,Midwest,0.981172,0.981172
11,primary,hosp-68,0.1,478,bbse:failsafe,True,0.73,0.9205,440,0.0182,False,<100,f,Midwest,0.981172,0.981172
11,primary,hosp-108,0.05,339,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.976401,0.976401
11,primary,hosp-108,0.1,339,bbse:bbse-misspecified,True,0.73,0.9794,332,0.0482,False,250 - 499,f,Midwest,0.976401,0.976401
11,primary,hosp-110,0.05,1616,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.988861,0.988861
11,primary,hosp-110,0.1,1616,bbse:failsafe,True,0.73,0.9443,1526,0.0537,False,100 - 249,f,South,0.988861,0.988861
11,primary,hosp-122,0.05,2701,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,0.987042,0.987042
11,primary,hosp-122,0.1,2701,bbse:failsafe,True,0.73,0.9271,2504,0.0727,False,>= 500,f,South,0.987042,0.987042
11,primary,hosp-144,0.05,702,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.98433,0.98433
11,primary,hosp-144,0.1,702,bbse:failsafe,True,0.73,0.9259,650,0.0538,False,100 - 249,f,South,0.98433,0.98433
11,primary,hosp-174,0.05,100,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.77,0.77
11,primary,hosp-174,0.1,100,bbse:bbse-misspecified,True,0.73,0.96,96,0.0625,False,<100,f,West,0.77,0.77
11,primary,hosp-176,0.05,2418,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,0.993797,0.993797
11,primary,hosp-176,0.1,2418,bbse:failsafe,True,0.73,0.9438,2282,0.0342,False,,f,,0.993797,0.993797
11,primary,hosp-224,0.05,471,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.997877,0.997877
11,primary,hosp-224,0.1,471,bbse:failsafe,True,0.73,0.8896,419,0.074,False,100 - 249,f,South,0.997877,0.997877
11,primary,hosp-252,0.05,3010,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,0.998339,0.998339
11,primary,hosp-252,0.1,3010,bbse:failsafe,True,0.73,0.89,2679,0.0788,False,>= 500,t,Midwest,0.998339,0.998339
11,primary,hosp-266,0.05,220,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,0.986364,0.986364
11,primary,hosp-266,0.1,220,bbse:failsafe,True,0.73,0.9273,204,0.0637,False,,f,Midwest,0.986364,0.986364
11,primary,hosp-269,0.05,651,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,1.0,1.0
11,primary,hosp-269,0.1,651,bbse:failsafe,True,0.73,0.9524,620,0.0435,False,,f,,1.0,1.0
11,primary,hosp-273,0.05,132,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
11,primary,hosp-273,0.1,132,bbse:bbse-misspecified,True,0.73,0.5833,77,0.2857,True,100 - 249,f,Midwest,1.0,1.0
11,primary,hosp-277,0.05,1332,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.998498,0.998498
11,primary,hosp-277,0.1,1332,bbse:failsafe,True,0.73,0.9189,1224,0.0392,False,100 - 249,f,Midwest,0.998498,0.998498
11,primary,hosp-283,0.05,1838,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.962459,0.962459
11,primary,hosp-283,0.1,1838,bbse:failsafe,True,0.73,0.9053,1664,0.0511,False,250 - 499,f,Midwest,0.962459,0.962459
11,primary,hosp-303,0.05,143,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,0.979021,0.979021
11,primary,hosp-303,0.1,143,bbse:failsafe,True,0.73,0.9091,130,0.0615,False,,f,,0.979021,0.979021
11,primary,hosp-312,0.05,589,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.986418,0.986418
11,primary,hosp-312,0.1,589,bbse:failsafe,True,0.73,0.9219,543,0.0718,False,100 - 249,f,South,0.986418,0.986418
11,primary,hosp-323,0.05,11,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
11,primary,hosp-323,0.1,11,bbse:bbse-misspecified,True,0.73,0.8182,9,0.0,False,,f,,1.0,1.0
11,primary,hosp-328,0.05,421,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.52019,0.52019
11,primary,hosp-328,0.1,421,bbse:bbse-misspecified,True,0.73,0.9929,418,0.0191,False,<100,f,Midwest,0.52019,0.52019
11,primary,hosp-342,0.05,234,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.923077,0.923077
11,primary,hosp-342,0.1,234,bbse:bbse-misspecified,True,0.73,0.9829,230,0.013,False,<100,f,Midwest,0.923077,0.923077
11,primary,hosp-356,0.05,58,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.724138,0.724138
11,primary,hosp-356,0.1,58,bbse:bbse-misspecified,True,0.73,0.9483,55,0.1273,False,<100,f,Midwest,0.724138,0.724138
11,primary,hosp-407,0.05,615,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,West,0.993496,0.993496
11,primary,hosp-407,0.1,615,bbse:bbse-misspecified,True,0.73,0.948,583,0.0617,False,100 - 249,f,West,0.993496,0.993496
11,primary,hosp-447,0.05,36,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,1.0,1.0
11,primary,hosp-447,0.1,36,bbse:bbse-misspecified,True,0.73,0.8889,32,0.0312,False,,f,Midwest,1.0,1.0
11,primary,hosp-449,0.05,1984,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,0.999496,0.999496
11,primary,hosp-449,0.1,1984,bbse:failsafe,True,0.73,0.8826,1751,0.0594,False,>= 500,t,Midwest,0.999496,0.999496
12,primary,hosp-108,0.05,339,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.976401,0.976401
12,primary,hosp-108,0.1,339,bbse:bbse-misspecified,True,0.85,0.9233,313,0.0383,False,250 - 499,f,Midwest,0.976401,0.976401
12,primary,hosp-120,0.05,101,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,0.980198,0.980198
12,primary,hosp-120,0.1,101,bbse:bbse-misspecified,True,0.85,0.9307,94,0.0745,False,100 - 249,f,South,0.980198,0.980198
12,primary,hosp-164,0.05,129,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.937984,0.937984
12,primary,hosp-164,0.1,129,bbse:bbse-misspecified,True,0.85,0.9302,120,0.0833,False,<100,f,West,0.937984,0.937984
12,primary,hosp-176,0.05,2418,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,0.993797,0.993797
12,primary,hosp-176,0.1,2418,bbse:failsafe,True,0.85,0.8672,2097,0.0224,False,,f,,0.993797,0.993797
12,primary,hosp-181,0.05,854,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,0.989461,0.989461
12,primary,hosp-181,0.1,854,bbse:failsafe,True,0.85,0.767,655,0.0351,False,,f,South,0.989461,0.989461
12,primary,hosp-202,0.05,853,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Northeast,0.991794,0.991794
12,primary,hosp-202,0.1,853,bbse:failsafe,True,0.85,0.8417,718,0.046,False,100 - 249,f,Northeast,0.991794,0.991794
12,primary,hosp-203,0.05,124,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,0.983871,0.983871
12,primary,hosp-203,0.1,124,bbse:bbse-misspecified,True,0.85,0.8468,105,0.0667,False,100 - 249,f,,0.983871,0.983871
12,primary,hosp-205,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,0.295775,0.295775
12,primary,hosp-205,0.1,355,bbse:bbse-misspecified,True,0.85,0.9887,351,0.0142,False,<100,f,Northeast,0.295775,0.295775
12,primary,hosp-220,0.05,686,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,t,South,1.0,1.0
12,primary,hosp-220,0.1,686,bbse:failsafe,True,0.85,0.7988,548,0.0201,False,250 - 499,t,South,1.0,1.0
12,primary,hosp-248,0.05,1603,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.999376,0.999376
12,primary,hosp-248,0.1,1603,bbse:failsafe,True,0.85,0.8634,1384,0.0368,False,100 - 249,f,Midwest,0.999376,0.999376
12,primary,hosp-251,0.05,309,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
12,primary,hosp-251,0.1,309,bbse:bbse-misspecified,True,0.85,0.7929,245,0.0286,False,<100,f,Midwest,1.0,1.0
12,primary,hosp-280,0.05,946,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.972516,0.972516
12,primary,hosp-280,0.1,946,bbse:bbse-misspecified,True,0.85,0.907,858,0.0291,False,250 - 499,f,Midwest,0.972516,0.972516
12,primary,hosp-312,0.05,589,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.986418,0.986418
12,primary,hosp-312,0.1,589,bbse:failsafe,True,0.85,0.837,493,0.0527,False,100 - 249,f,South,0.986418,0.986418
12,primary,hosp-345,0.05,1633,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.993876,0.993876
12,primary,hosp-345,0.1,1633,bbse:failsafe,True,0.85,0.8788,1435,0.0348,False,250 - 499,f,South,0.993876,0.993876
12,primary,hosp-352,0.05,57,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
12,primary,hosp-352,0.1,57,bbse:bbse-misspecified,True,0.85,0.8421,48,0.0625,False,,f,,1.0,1.0
12,primary,hosp-353,0.05,606,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.993399,0.993399
12,primary,hosp-353,0.1,606,bbse:bbse-misspecified,True,0.85,0.8911,540,0.0556,False,100 - 249,f,Midwest,0.993399,0.993399
12,primary,hosp-357,0.05,706,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,Midwest,0.973088,0.973088
12,primary,hosp-357,0.1,706,bbse:bbse-misspecified,True,0.85,0.9051,639,0.0297,False,,f,Midwest,0.973088,0.973088
12,primary,hosp-364,0.05,276,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.996377,0.996377
12,primary,hosp-364,0.1,276,bbse:bbse-misspecified,True,0.85,0.8949,247,0.0486,False,100 - 249,f,Midwest,0.996377,0.996377
12,primary,hosp-386,0.05,494,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,1.0,1.0
12,primary,hosp-386,0.1,494,bbse:failsafe,True,0.85,0.7632,377,0.0424,False,100 - 249,f,West,1.0,1.0
12,primary,hosp-387,0.05,522,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,West,1.0,1.0
12,primary,hosp-387,0.1,522,bbse:failsafe,True,0.85,0.8966,468,0.047,False,>= 500,f,West,1.0,1.0
12,primary,hosp-394,0.05,1794,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,1.0,1.0
12,primary,hosp-394,0.1,1794,bbse:bbse-misspecified,True,0.85,0.9197,1650,0.0442,False,250 - 499,f,West,1.0,1.0
12,primary,hosp-409,0.05,12,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,West,1.0,1.0
12,primary,hosp-409,0.1,12,bbse:bbse-misspecified,True,0.85,0.75,9,0.0,False,,f,West,1.0,1.0
12,primary,hosp-428,0.05,241,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,1.0,1.0
12,primary,hosp-428,0.1,241,bbse:failsafe,True,0.85,0.751,181,0.0497,False,100 - 249,f,South,1.0,1.0
12,primary,hosp-449,0.05,1984,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,0.999496,0.999496
12,primary,hosp-449,0.1,1984,bbse:failsafe,True,0.85,0.7823,1552,0.0399,False,>= 500,t,Midwest,0.999496,0.999496
13,primary,hosp-61,0.05,174,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.977011,0.977011
